user_id,item_id,rating,timestamp,datetime
343,229,4.0,876407340,1997-10-09 14:29:00
621,2,3.0,880739909,1997-11-28 17:58:29
474,584,5.0,887927728,1998-02-19 22:35:28
424,300,2.0,880859199,1997-11-30 03:06:39
128,82,5.0,879968185,1997-11-19 19:36:25
660,145,2.0,891202022,1998-03-29 20:07:02
843,637,2.0,879443297,1997-11-13 17:48:17
145,38,3.0,888398747,1998-02-25 09:25:47
178,720,3.0,882827645,1997-12-22 21:54:05
9,294,4.0,886959453,1998-02-08 17:37:33
890,340,4.0,882402181,1997-12-17 23:43:01
379,210,4.0,883156880,1997-12-26 17:21:20
468,435,4.0,875292027,1997-09-26 16:40:27
637,246,2.0,882903447,1997-12-23 18:57:27
40,242,4.0,889041330,1998-03-04 19:55:30
295,183,1.0,879517348,1997-11-14 14:22:28
621,298,4.0,883801703,1998-01-03 04:28:23
270,714,4.0,876954965,1997-10-15 22:36:05
719,97,3.0,879360845,1997-11-12 18:54:05
104,289,4.0,888442112,1998-02-25 21:28:32
648,83,4.0,884628482,1998-01-12 18:08:02
22,385,4.0,878887869,1997-11-07 07:31:09
592,975,4.0,882608873,1997-12-20 09:07:53
194,239,3.0,879522917,1997-11-14 15:55:17
734,283,5.0,891023066,1998-03-27 18:24:26
62,12,4.0,879373613,1997-11-12 22:26:53
867,474,5.0,880078840,1997-11-21 02:20:40
74,272,5.0,888333194,1998-02-24 15:13:14
4,354,5.0,892002353,1998-04-08 02:25:53
764,86,3.0,876246358,1997-10-07 17:45:58
617,413,1.0,883789635,1998-01-03 01:07:15
301,483,4.0,882076403,1997-12-14 05:13:23
558,1068,2.0,879435896,1997-11-13 15:44:56
532,345,4.0,884594358,1998-01-12 08:39:18
201,658,3.0,884111677,1998-01-06 18:34:37
669,190,3.0,892550170,1998-04-14 10:36:10
479,357,4.0,889125798,1998-03-05 19:23:18
18,12,5.0,880129991,1997-11-21 16:33:11
716,949,3.0,879796718,1997-11-17 19:58:38
134,751,5.0,891732335,1998-04-04 23:25:35
846,182,5.0,883948089,1998-01-04 21:08:09
328,518,2.0,885048198,1998-01-17 14:43:18
474,4,5.0,887927588,1998-02-19 22:33:08
327,856,4.0,887744167,1998-02-17 19:36:07
198,690,3.0,884204427,1998-01-07 20:20:27
655,44,2.0,887564639,1998-02-15 17:43:59
521,186,4.0,884478358,1998-01-11 00:25:58
758,287,5.0,881975182,1997-12-13 01:06:22
557,180,5.0,881179653,1997-12-03 20:07:33
362,264,1.0,885019695,1998-01-17 06:48:15
861,20,4.0,881274857,1997-12-04 22:34:17
862,357,3.0,879305204,1997-11-12 03:26:44
251,181,4.0,886271733,1998-01-31 18:35:33
303,535,1.0,879544681,1997-11-14 21:58:01
825,7,5.0,880755612,1997-11-28 22:20:12
551,658,5.0,892783559,1998-04-17 03:25:59
7,415,2.0,891354438,1998-03-31 14:27:18
867,196,3.0,880079043,1997-11-21 02:24:03
321,855,3.0,879439733,1997-11-13 16:48:53
5,437,1.0,878844423,1997-11-06 19:27:03
934,70,4.0,891195713,1998-03-29 18:21:53
378,233,2.0,880333540,1997-11-24 01:05:40
778,738,1.0,891578101,1998-04-03 04:35:01
59,692,3.0,888205463,1998-02-23 03:44:23
374,1,4.0,880392992,1997-11-24 17:36:32
345,126,5.0,884991105,1998-01-16 22:51:45
608,204,4.0,880405527,1997-11-24 21:05:27
291,508,5.0,874805892,1997-09-21 01:38:12
290,720,3.0,880475695,1997-11-25 16:34:55
293,572,2.0,888907931,1998-03-03 06:52:11
487,231,1.0,884050940,1998-01-06 01:42:20
843,53,2.0,879443442,1997-11-13 17:50:42
508,655,4.0,883767525,1998-01-02 18:58:45
95,737,3.0,879197021,1997-11-10 21:23:41
533,511,4.0,879439379,1997-11-13 16:42:59
534,290,4.0,877807845,1997-10-25 19:30:45
41,238,5.0,890687472,1998-03-23 21:11:12
670,511,4.0,877975285,1997-10-27 18:01:25
640,170,5.0,874777583,1997-09-20 17:46:23
291,395,3.0,875086534,1997-09-24 07:35:34
150,127,5.0,878746889,1997-11-05 16:21:29
215,181,4.0,891435597,1998-04-01 12:59:57
235,522,5.0,889655086,1998-03-11 22:24:46
249,1016,3.0,879571752,1997-11-15 05:29:12
388,328,4.0,886439561,1998-02-02 17:12:41
890,657,5.0,882403379,1997-12-18 00:02:59
24,358,3.0,875246012,1997-09-26 03:53:32
90,191,5.0,891384424,1998-03-31 22:47:04
186,829,4.0,891719775,1998-04-04 19:56:15
342,756,3.0,874984895,1997-09-23 03:21:35
21,564,3.0,874951797,1997-09-22 18:09:57
329,879,2.0,891655515,1998-04-04 02:05:15
643,82,3.0,891448095,1998-04-01 16:28:15
316,588,1.0,880853992,1997-11-30 01:39:52
847,499,4.0,878940013,1997-11-07 22:00:13
525,412,2.0,881086757,1997-12-02 18:19:17
751,117,4.0,889132269,1998-03-05 21:11:09
630,929,4.0,885667249,1998-01-24 18:40:49
851,1016,5.0,891961664,1998-04-07 15:07:44
1,237,2.0,875071749,1997-09-24 03:29:09
450,1402,2.0,882473230,1997-12-18 19:27:10
557,739,3.0,881179539,1997-12-03 20:05:39
463,864,3.0,890530351,1998-03-22 01:32:31
406,64,4.0,879445430,1997-11-13 18:23:50
455,118,4.0,879109733,1997-11-09 21:08:53
738,418,3.0,875353105,1997-09-27 09:38:25
43,278,3.0,884029259,1998-01-05 19:40:59
243,1368,2.0,879987909,1997-11-20 01:05:09
454,956,2.0,888266955,1998-02-23 20:49:15
159,258,4.0,893255836,1998-04-22 14:37:16
371,194,3.0,877486953,1997-10-22 02:22:33
537,140,2.0,886032001,1998-01-29 00:00:01
361,165,5.0,879440573,1997-11-13 17:02:53
435,710,4.0,884131267,1998-01-07 00:01:07
409,153,4.0,881168603,1997-12-03 17:03:23
657,9,4.0,884239123,1998-01-08 05:58:43
619,550,5.0,885954134,1998-01-28 02:22:14
756,568,3.0,874828903,1997-09-21 08:01:43
934,602,3.0,891195063,1998-03-29 18:11:03
452,181,4.0,886151027,1998-01-30 09:03:47
303,735,4.0,879483567,1997-11-14 04:59:27
192,813,4.0,881367456,1997-12-06 00:17:36
92,501,2.0,875653665,1997-09-30 21:07:45
515,307,4.0,887659123,1998-02-16 19:58:43
374,872,5.0,880392268,1997-11-24 17:24:28
70,946,3.0,884150691,1998-01-07 05:24:51
94,428,5.0,891725332,1998-04-04 21:28:52
813,289,4.0,883752455,1998-01-02 14:47:35
16,943,3.0,877719206,1997-10-24 18:53:26
406,172,5.0,879792811,1997-11-17 18:53:31
840,529,4.0,891204891,1998-03-29 20:54:51
109,214,1.0,880577604,1997-11-26 20:53:24
99,345,3.0,885678696,1998-01-24 21:51:36
730,742,3.0,880310553,1997-11-23 18:42:33
398,796,3.0,875732862,1997-10-01 19:07:42
339,28,4.0,891032542,1998-03-27 21:02:22
18,967,3.0,880131901,1997-11-21 17:05:01
75,291,1.0,884050502,1998-01-06 01:35:02
561,615,4.0,885807930,1998-01-26 09:45:30
605,371,5.0,879427369,1997-11-13 13:22:49
379,178,5.0,880741811,1997-11-28 18:30:11
504,934,4.0,887832170,1998-02-18 20:02:50
903,475,4.0,891031144,1998-03-27 20:39:04
286,212,1.0,877531830,1997-10-22 14:50:30
580,300,3.0,884124103,1998-01-06 22:01:43
277,285,4.0,879543486,1997-11-14 21:38:06
500,42,5.0,883874139,1998-01-04 00:35:39
786,228,4.0,882844295,1997-12-23 02:31:35
833,98,3.0,875123359,1997-09-24 17:49:19
222,228,5.0,878181869,1997-10-30 03:24:29
405,303,1.0,885549904,1998-01-23 10:05:04
435,217,4.0,884133161,1998-01-07 00:32:41
312,659,5.0,891699321,1998-04-04 14:15:21
13,740,1.0,882140355,1997-12-14 22:59:15
504,357,4.0,887832705,1998-02-18 20:11:45
738,209,4.0,875350485,1997-09-27 08:54:45
271,509,4.0,885848559,1998-01-26 21:02:39
193,715,3.0,890860076,1998-03-25 21:07:56
23,154,3.0,874785552,1997-09-20 19:59:12
181,1051,2.0,878962586,1997-11-08 04:16:26
318,257,5.0,884471030,1998-01-10 22:23:50
409,9,4.0,881107992,1997-12-03 00:13:12
917,756,4.0,882911622,1997-12-23 21:13:42
682,156,5.0,888519207,1998-02-26 18:53:27
141,151,2.0,884585039,1998-01-12 06:03:59
276,382,4.0,874791236,1997-09-20 21:33:56
82,1001,1.0,878769138,1997-11-05 22:32:18
276,1471,2.0,877934947,1997-10-27 06:49:07
117,406,3.0,881010556,1997-12-01 21:09:16
732,269,5.0,882589593,1997-12-20 03:46:33
308,49,3.0,887740833,1998-02-17 18:40:33
611,315,5.0,891636098,1998-04-03 20:41:38
504,161,4.0,887839195,1998-02-18 21:59:55
643,79,4.0,891446826,1998-04-01 16:07:06
56,66,3.0,892911110,1998-04-18 14:51:50
43,316,5.0,892349752,1998-04-12 02:55:52
425,877,3.0,890346198,1998-03-19 22:23:18
698,228,3.0,886367442,1998-02-01 21:10:42
253,259,2.0,891628883,1998-04-03 18:41:23
749,2,4.0,878849375,1997-11-06 20:49:35
12,96,4.0,879959583,1997-11-19 17:13:03
654,143,5.0,887864275,1998-02-19 04:57:55
397,345,4.0,889760663,1998-03-13 03:44:23
829,705,4.0,891204271,1998-03-29 20:44:31
7,600,4.0,891354090,1998-03-31 14:21:30
774,232,2.0,888556121,1998-02-27 05:08:41
746,546,3.0,885075434,1998-01-17 22:17:14
363,778,4.0,891495510,1998-04-02 05:38:30
844,117,4.0,877381450,1997-10-20 21:04:10
320,238,4.0,884751672,1998-01-14 04:21:12
62,68,1.0,879374969,1997-11-12 22:49:29
889,642,3.0,880181455,1997-11-22 06:50:55
588,100,1.0,890015374,1998-03-16 02:29:34
234,648,3.0,892826760,1998-04-17 15:26:00
106,28,4.0,881451144,1997-12-06 23:32:24
380,587,4.0,885479274,1998-01-22 14:27:54
666,339,4.0,880138999,1997-11-21 19:03:19
675,463,5.0,889489003,1998-03-10 00:16:43
244,527,5.0,880606155,1997-11-27 04:49:15
725,879,4.0,876106729,1997-10-06 02:58:49
896,554,2.0,887161199,1998-02-11 01:39:59
43,418,4.0,883955387,1998-01-04 23:09:47
43,64,5.0,875981247,1997-10-04 16:07:27
311,326,2.0,884364047,1998-01-09 16:40:47
728,287,4.0,879443155,1997-11-13 17:45:55
342,1128,5.0,875318536,1997-09-27 00:02:16
566,177,4.0,881650654,1997-12-09 06:57:34
387,619,1.0,886481073,1998-02-03 04:44:33
210,69,4.0,887736482,1998-02-17 17:28:02
327,550,2.0,887820448,1998-02-18 16:47:28
936,1335,4.0,886833325,1998-02-07 06:35:25
655,474,3.0,888813306,1998-03-02 04:35:06
21,301,4.0,874951054,1997-09-22 17:57:34
160,926,2.0,876769148,1997-10-13 18:59:08
796,731,3.0,893047320,1998-04-20 04:42:00
506,391,2.0,885135912,1998-01-18 15:05:12
148,588,4.0,877399018,1997-10-21 01:56:58
913,1240,2.0,881037004,1997-12-02 04:30:04
546,236,4.0,885141260,1998-01-18 16:34:20
230,276,5.0,880485573,1997-11-25 19:19:33
347,174,4.0,881654248,1997-12-09 07:57:28
276,29,3.0,874796373,1997-09-20 22:59:33
586,241,4.0,884061623,1998-01-06 04:40:23
290,405,2.0,880732365,1997-11-28 15:52:45
271,763,3.0,885847876,1998-01-26 20:51:16
280,13,5.0,891700257,1998-04-04 14:30:57
592,243,1.0,882607780,1997-12-20 08:49:40
159,597,5.0,880989838,1997-12-01 15:23:58
727,89,5.0,883711298,1998-01-02 03:21:38
95,200,2.0,888954552,1998-03-03 19:49:12
896,139,2.0,887161033,1998-02-11 01:37:13
747,1041,4.0,888733567,1998-03-01 06:26:07
881,1078,3.0,876539260,1997-10-11 03:07:40
250,127,4.0,878089881,1997-10-29 01:51:21
382,168,4.0,875946700,1997-10-04 06:31:40
271,479,4.0,885848615,1998-01-26 21:03:35
115,92,4.0,881172049,1997-12-03 18:00:49
457,632,5.0,882397543,1997-12-17 22:25:43
270,286,5.0,876953744,1997-10-15 22:15:44
367,50,5.0,876689696,1997-10-12 20:54:56
385,508,2.0,879439728,1997-11-13 16:48:48
666,959,4.0,880139149,1997-11-21 19:05:49
777,527,4.0,875980306,1997-10-04 15:51:46
538,238,5.0,877110174,1997-10-17 17:42:54
405,1442,1.0,885546835,1998-01-23 09:13:55
26,50,4.0,891386368,1998-03-31 23:19:28
102,546,3.0,888801876,1998-03-02 01:24:36
548,235,3.0,891415746,1998-04-01 07:29:06
758,262,5.0,880672257,1997-11-27 23:10:57
566,50,2.0,881650063,1997-12-09 06:47:43
291,576,4.0,874835198,1997-09-21 09:46:38
721,299,3.0,877137447,1997-10-18 01:17:27
472,386,5.0,892790953,1998-04-17 05:29:13
125,1093,1.0,892839412,1998-04-17 18:56:52
10,470,4.0,877891747,1997-10-26 18:49:07
201,558,2.0,884112537,1998-01-06 18:48:57
268,566,3.0,875744321,1997-10-01 22:18:41
747,390,4.0,888640862,1998-02-28 04:41:02
894,322,3.0,879896267,1997-11-18 23:37:47
279,797,4.0,875744512,1997-10-01 22:21:52
907,301,4.0,880158537,1997-11-22 00:28:57
492,134,3.0,879969644,1997-11-19 20:00:44
320,176,4.0,884749255,1998-01-14 03:40:55
606,596,4.0,878149415,1997-10-29 18:23:35
749,134,4.0,878847286,1997-11-06 20:14:46
87,97,5.0,879877825,1997-11-18 18:30:25
10,712,4.0,877892438,1997-10-26 19:00:38
180,739,3.0,877128156,1997-10-17 22:42:36
256,49,4.0,882165238,1997-12-15 05:53:58
498,181,2.0,881955014,1997-12-12 19:30:14
201,531,2.0,884113949,1998-01-06 19:12:29
399,511,3.0,882341848,1997-12-17 06:57:28
244,179,5.0,880603833,1997-11-27 04:10:33
194,198,3.0,879522021,1997-11-14 15:40:21
646,751,2.0,888528870,1998-02-26 21:34:30
805,90,2.0,881705412,1997-12-09 22:10:12
64,211,4.0,889739318,1998-03-12 21:48:38
890,625,3.0,882575104,1997-12-19 23:45:04
773,187,5.0,888539962,1998-02-27 00:39:22
226,25,4.0,883890235,1998-01-04 05:03:55
665,274,3.0,884290408,1998-01-08 20:13:28
436,400,3.0,887771924,1998-02-18 03:18:44
579,49,3.0,880952360,1997-12-01 04:59:20
847,120,1.0,878939349,1997-11-07 21:49:09
296,1073,5.0,884197330,1998-01-07 18:22:10
299,483,5.0,877880961,1997-10-26 15:49:21
292,28,4.0,881105734,1997-12-02 23:35:34
506,250,2.0,880198224,1997-11-22 11:30:24
13,433,4.0,881515239,1997-12-07 17:20:39
553,190,5.0,879949251,1997-11-19 14:20:51
788,1407,3.0,880871717,1997-11-30 06:35:17
833,92,2.0,875135363,1997-09-24 21:09:23
563,678,2.0,880506368,1997-11-26 01:06:08
689,109,5.0,876675152,1997-10-12 16:52:32
622,217,4.0,882671185,1997-12-21 02:26:25
749,541,3.0,878850825,1997-11-06 21:13:45
729,288,2.0,893286261,1998-04-22 23:04:21
347,928,3.0,881653176,1997-12-09 07:39:36
176,236,4.0,886048145,1998-01-29 04:29:05
657,273,3.0,884239566,1998-01-08 06:06:06
574,346,4.0,891278962,1998-03-30 17:29:22
588,85,5.0,890026882,1998-03-16 05:41:22
234,190,3.0,892079190,1998-04-08 23:46:30
506,684,5.0,874873529,1997-09-21 20:25:29
154,919,4.0,879138712,1997-11-10 05:11:52
273,345,3.0,891293108,1998-03-30 21:25:08
916,978,1.0,880843949,1997-11-29 22:52:29
899,483,4.0,884121572,1998-01-06 21:19:32
661,209,4.0,876013492,1997-10-05 01:04:52
152,88,5.0,884035964,1998-01-05 21:32:44
795,1041,3.0,883254780,1997-12-27 20:33:00
13,529,4.0,882140206,1997-12-14 22:56:46
10,285,5.0,877889186,1997-10-26 18:06:26
346,685,3.0,874950383,1997-09-22 17:46:23
89,1048,3.0,879460027,1997-11-13 22:27:07
423,315,4.0,891395141,1998-04-01 01:45:41
293,283,2.0,888904884,1998-03-03 06:01:24
642,417,3.0,886568791,1998-02-04 05:06:31
918,1171,4.0,891988646,1998-04-07 22:37:26
181,329,1.0,878961781,1997-11-08 04:03:01
323,1017,3.0,878739394,1997-11-05 14:16:34
286,577,2.0,877535500,1997-10-22 15:51:40
561,14,3.0,885808929,1998-01-26 10:02:09
688,1234,5.0,884153712,1998-01-07 06:15:12
548,340,1.0,891042794,1998-03-27 23:53:14
186,1083,1.0,879023599,1997-11-08 21:13:19
117,150,4.0,880125101,1997-11-21 15:11:41
588,66,3.0,890023646,1998-03-16 04:47:26
257,57,5.0,879547717,1997-11-14 22:48:37
343,237,4.0,876402738,1997-10-09 13:12:18
710,116,4.0,882063852,1997-12-14 01:44:12
795,12,4.0,881260621,1997-12-04 18:37:01
703,123,4.0,875242787,1997-09-26 02:59:47
134,326,5.0,891732296,1998-04-04 23:24:56
66,597,3.0,883601456,1997-12-31 20:50:56
828,286,4.0,891033342,1998-03-27 21:15:42
346,265,4.0,874950794,1997-09-22 17:53:14
480,272,4.0,891207539,1998-03-29 21:38:59
437,732,4.0,880143167,1997-11-21 20:12:47
256,785,4.0,882165296,1997-12-15 05:54:56
530,220,5.0,886628953,1998-02-04 21:49:13
276,931,2.0,874836682,1997-09-21 10:11:22
868,403,2.0,877111837,1997-10-17 18:10:37
334,340,3.0,891544264,1998-04-02 19:11:04
348,1,4.0,886523078,1998-02-03 16:24:38
552,294,4.0,879220688,1997-11-11 03:58:08
406,520,4.0,879445735,1997-11-13 18:28:55
449,15,4.0,879958866,1997-11-19 17:01:06
181,985,1.0,878962465,1997-11-08 04:14:25
321,50,4.0,879438793,1997-11-13 16:33:13
293,293,4.0,888904795,1998-03-03 05:59:55
357,455,5.0,878951498,1997-11-08 01:11:38
453,233,2.0,888206003,1998-02-23 03:53:23
629,210,5.0,880117689,1997-11-21 13:08:09
665,369,4.0,884291747,1998-01-08 20:35:47
378,723,3.0,880055396,1997-11-20 19:49:56
916,650,4.0,880844711,1997-11-29 23:05:11
756,82,3.0,874830748,1997-09-21 08:32:28
897,406,3.0,879993577,1997-11-20 02:39:37
887,38,5.0,881381503,1997-12-06 04:11:43
339,192,5.0,891032438,1998-03-27 21:00:38
430,294,2.0,877225239,1997-10-19 01:40:39
706,9,3.0,880997105,1997-12-01 17:25:05
696,1176,4.0,886403631,1998-02-02 07:13:51
707,135,2.0,886286032,1998-01-31 22:33:52
194,837,4.0,879546671,1997-11-14 22:31:11
828,1073,4.0,891036630,1998-03-27 22:10:30
145,1046,4.0,888398702,1998-02-25 09:25:02
159,1221,5.0,884027141,1998-01-05 19:05:41
371,42,3.0,880435397,1997-11-25 05:23:17
130,729,4.0,876252042,1997-10-07 19:20:42
897,633,5.0,879991007,1997-11-20 01:56:47
618,49,3.0,891309514,1998-03-31 01:58:34
716,86,5.0,879796072,1997-11-17 19:47:52
92,189,4.0,875653519,1997-09-30 21:05:19
854,285,4.0,882812165,1997-12-22 17:36:05
459,274,4.0,879563226,1997-11-15 03:07:06
276,234,5.0,880913767,1997-11-30 18:16:07
59,82,5.0,888205660,1998-02-23 03:47:40
216,153,4.0,880244802,1997-11-23 00:26:42
44,1058,4.0,878347392,1997-11-01 01:23:12
16,939,4.0,877717833,1997-10-24 18:30:33
570,245,1.0,881262497,1997-12-04 19:08:17
152,1301,5.0,884018462,1998-01-05 16:41:02
588,186,4.0,890024079,1998-03-16 04:54:39
922,1157,2.0,891447853,1998-04-01 16:24:13
489,268,2.0,891448453,1998-04-01 16:34:13
342,873,3.0,874984068,1997-09-23 03:07:48
749,157,3.0,878847364,1997-11-06 20:16:04
722,405,3.0,891280918,1998-03-30 18:01:58
326,205,4.0,879875507,1997-11-18 17:51:47
200,892,4.0,884127082,1998-01-06 22:51:22
183,210,3.0,891465869,1998-04-01 21:24:29
327,7,3.0,887744023,1998-02-17 19:33:43
654,118,2.0,887863914,1998-02-19 04:51:54
336,216,5.0,877757858,1997-10-25 05:37:38
102,435,3.0,888801315,1998-03-02 01:15:15
802,657,4.0,875985239,1997-10-04 17:13:59
318,692,4.0,884495561,1998-01-11 05:12:41
347,660,2.0,881654186,1997-12-09 07:56:26
345,262,5.0,884901701,1998-01-15 22:01:41
6,7,2.0,883599102,1997-12-31 20:11:42
200,294,4.0,884125953,1998-01-06 22:32:33
354,257,3.0,891216735,1998-03-30 00:12:15
181,475,2.0,878962720,1997-11-08 04:18:40
554,132,4.0,876550453,1997-10-11 06:14:13
90,505,5.0,891383687,1998-03-31 22:34:47
634,696,4.0,875729535,1997-10-01 18:12:15
512,1,4.0,888589126,1998-02-27 14:18:46
655,423,3.0,887693376,1998-02-17 05:29:36
620,682,2.0,889986985,1998-03-15 18:36:25
66,7,3.0,883601355,1997-12-31 20:49:15
324,827,4.0,880575715,1997-11-26 20:21:55
303,805,4.0,879485475,1997-11-14 05:31:15
830,431,3.0,891561737,1998-04-03 00:02:17
506,510,5.0,874873067,1997-09-21 20:17:47
268,1065,4.0,875310824,1997-09-26 21:53:44
615,180,4.0,879448475,1997-11-13 19:14:35
477,815,5.0,875941763,1997-10-04 05:09:23
293,747,2.0,888905819,1998-03-03 06:16:59
660,272,4.0,891197481,1998-03-29 18:51:21
50,124,1.0,877052400,1997-10-17 01:40:00
843,635,2.0,879443544,1997-11-13 17:52:24
102,686,3.0,888801673,1998-03-02 01:21:13
405,709,1.0,885547314,1998-01-23 09:21:54
162,50,5.0,877635662,1997-10-23 19:41:02
532,1228,3.0,874789704,1997-09-20 21:08:24
405,528,1.0,885546248,1998-01-23 09:04:08
532,12,5.0,893119491,1998-04-21 00:44:51
385,145,1.0,879449745,1997-11-13 19:35:45
934,210,4.0,891191206,1998-03-29 17:06:46
94,193,5.0,891720498,1998-04-04 20:08:18
408,315,5.0,889679715,1998-03-12 05:15:15
744,302,5.0,881171820,1997-12-03 17:57:00
782,1534,2.0,891500194,1998-04-02 06:56:34
200,188,4.0,884129160,1998-01-06 23:26:00
716,549,4.0,879797372,1997-11-17 20:09:32
622,1181,4.0,882670367,1997-12-21 02:12:47
758,820,4.0,882054112,1997-12-13 23:01:52
276,470,3.0,874790855,1997-09-20 21:27:35
625,135,5.0,891999874,1998-04-08 01:44:34
585,462,3.0,891283124,1998-03-30 18:38:44
884,322,3.0,876857745,1997-10-14 19:35:45
213,502,5.0,878956263,1997-11-08 02:31:03
665,154,3.0,884294025,1998-01-08 21:13:45
500,151,3.0,883874059,1998-01-04 00:34:19
880,124,5.0,880166847,1997-11-22 02:47:27
262,650,4.0,879792604,1997-11-17 18:50:04
13,116,5.0,882140455,1997-12-14 23:00:55
638,241,3.0,876695217,1997-10-12 22:26:57
365,275,4.0,891304019,1998-03-31 00:26:59
612,1060,4.0,875324756,1997-09-27 01:45:56
438,300,4.0,879867960,1997-11-18 15:46:00
56,281,2.0,892683611,1998-04-15 23:40:11
524,96,4.0,884635172,1998-01-12 19:59:32
283,291,2.0,879297867,1997-11-12 01:24:27
883,1227,3.0,891693200,1998-04-04 12:33:20
873,342,4.0,891392698,1998-04-01 01:04:58
181,1352,1.0,878962240,1997-11-08 04:10:40
109,1074,4.0,880583308,1997-11-26 22:28:28
731,1086,1.0,886186091,1998-01-30 18:48:11
537,76,3.0,886031934,1998-01-28 23:58:54
786,127,4.0,882841692,1997-12-23 01:48:12
452,474,3.0,875263067,1997-09-26 08:37:47
670,603,5.0,877974465,1997-10-27 17:47:45
875,511,5.0,876465188,1997-10-10 06:33:08
7,618,4.0,891350900,1998-03-31 13:28:20
804,192,4.0,879441752,1997-11-13 17:22:32
500,1111,4.0,883874529,1998-01-04 00:42:09
328,1126,3.0,885046580,1998-01-17 14:16:20
697,595,4.0,882622066,1997-12-20 12:47:46
250,174,3.0,878092104,1997-10-29 02:28:24
653,496,2.0,878866679,1997-11-07 01:37:59
588,88,5.0,890024730,1998-03-16 05:05:30
387,1537,4.0,886480681,1998-02-03 04:38:01
347,930,2.0,881653340,1997-12-09 07:42:20
536,740,4.0,882318630,1997-12-17 00:30:30
339,145,3.0,891036557,1998-03-27 22:09:17
55,273,5.0,878176047,1997-10-30 01:47:27
669,258,2.0,891182622,1998-03-29 14:43:42
437,737,1.0,880142614,1997-11-21 20:03:34
521,566,3.0,885254925,1998-01-20 00:08:45
308,170,3.0,887737130,1998-02-17 17:38:50
416,433,4.0,886316226,1998-02-01 06:57:06
862,200,5.0,879304980,1997-11-12 03:23:00
5,383,3.0,875636588,1997-09-30 16:23:08
159,456,3.0,880557848,1997-11-26 15:24:08
453,476,3.0,890939266,1998-03-26 19:07:46
13,179,2.0,882140206,1997-12-14 22:56:46
141,250,4.0,884585128,1998-01-12 06:05:28
358,65,4.0,891270405,1998-03-30 15:06:45
561,202,3.0,885808867,1998-01-26 10:01:07
390,515,4.0,879694259,1997-11-16 15:30:59
773,47,4.0,888539512,1998-02-27 00:31:52
764,89,4.0,876245837,1997-10-07 17:37:17
409,172,5.0,881107750,1997-12-03 00:09:10
477,731,4.0,875941275,1997-10-04 05:01:15
328,228,3.0,885046976,1998-01-17 14:22:56
643,432,5.0,891449771,1998-04-01 16:56:11
303,227,3.0,879542884,1997-11-14 21:28:04
230,210,5.0,880484975,1997-11-25 19:09:35
694,1221,3.0,875728842,1997-10-01 18:00:42
655,1344,3.0,887474020,1998-02-14 16:33:40
376,98,5.0,879454598,1997-11-13 20:56:38
705,252,1.0,883427552,1997-12-29 20:32:32
682,672,2.0,888522894,1998-02-26 19:54:54
583,7,5.0,879384471,1997-11-13 01:27:51
171,887,4.0,891034835,1998-03-27 21:40:35
885,204,4.0,885713294,1998-01-25 07:28:14
416,92,3.0,878880244,1997-11-07 05:24:04
850,969,5.0,883194908,1997-12-27 03:55:08
505,496,5.0,889333534,1998-03-08 05:05:34
216,100,5.0,880232597,1997-11-22 21:03:17
542,420,3.0,886533587,1998-02-03 19:19:47
347,144,5.0,881654186,1997-12-09 07:56:26
894,1142,4.0,882404137,1997-12-18 00:15:37
717,245,4.0,884641842,1998-01-12 21:50:42
318,174,4.0,884495590,1998-01-11 05:13:10
548,1014,4.0,891043932,1998-03-28 00:12:12
213,192,5.0,878955474,1997-11-08 02:17:54
308,1,4.0,887736532,1998-02-17 17:28:52
715,222,3.0,875962227,1997-10-04 10:50:27
805,447,4.0,881695293,1997-12-09 19:21:33
835,185,4.0,891033957,1998-03-27 21:25:57
396,406,2.0,884646468,1998-01-12 23:07:48
655,1607,3.0,887768472,1998-02-18 02:21:12
276,184,4.0,874792547,1997-09-20 21:55:47
506,88,4.0,874873944,1997-09-21 20:32:24
387,23,2.0,886479528,1998-02-03 04:18:48
58,238,5.0,884305185,1998-01-09 00:19:45
112,750,4.0,884992444,1998-01-16 23:14:04
778,780,3.0,890803133,1998-03-25 05:18:53
676,270,4.0,892685489,1998-04-16 00:11:29
291,181,5.0,874805804,1997-09-21 01:36:44
327,173,4.0,887747337,1998-02-17 20:28:57
798,801,3.0,875915317,1997-10-03 21:48:37
222,739,4.0,878184924,1997-10-30 04:15:24
655,1100,3.0,887427371,1998-02-14 03:36:11
616,289,4.0,891224840,1998-03-30 02:27:20
246,849,1.0,884923687,1998-01-16 04:08:07
236,735,5.0,890116599,1998-03-17 06:36:39
648,152,5.0,884368485,1998-01-09 17:54:45
318,15,5.0,884470944,1998-01-10 22:22:24
650,521,3.0,891387616,1998-03-31 23:40:16
618,762,3.0,891309636,1998-03-31 02:00:36
517,300,5.0,892660728,1998-04-15 17:18:48
445,271,1.0,891199458,1998-03-29 19:24:18
807,427,4.0,892528427,1998-04-14 04:33:47
505,228,2.0,889333894,1998-03-08 05:11:34
776,672,3.0,892920381,1998-04-18 17:26:21
846,79,4.0,883947630,1998-01-04 21:00:30
806,485,5.0,882388381,1997-12-17 19:53:01
838,70,4.0,887066207,1998-02-09 23:16:47
412,117,4.0,879717177,1997-11-16 21:52:57
198,238,4.0,884207733,1998-01-07 21:15:33
312,269,5.0,891698130,1998-04-04 13:55:30
541,769,1.0,884046888,1998-01-06 00:34:48
